0.05,0.1,cqmon,19.50675860979503,2.8232024726658347,19.916257212502323,15.038253783280865,nemon,32.88505392504361,2.626564709135164,36.652553865372155,26.487511969334747
0.15,0.1,cqmon,18.89068088209534,4.271545068331967,19.93750848335514,14.973961277157061,nemon,25.756801732151068,0.09574232571833265,35.5681984639297,22.356456904310622
0.25,0.1,cqmon,18.60829439033076,3.7092946140012253,18.92310284474871,14.678747777678234,nemon,27.89509521790386,3.1519545685298125,28.800742424522905,22.500829032755906
0.35,0.1,cqmon,17.922418482263645,4.0351468726770925,18.971733850475005,14.81535406756394,nemon,29.292361381639953,0.8495968819220964,35.73701932591313,25.431850334597247
0.45,0.1,cqmon,18.599221447642893,4.488535722564171,20.408943857028152,14.843183132262121,nemon,33.40721626434263,0.3396616716118251,34.29662336649264,20.256383357509222
0.55,0.1,cqmon,16.70070609376886,3.9021745179037763,18.0230047625533,13.996307013764108,nemon,33.227695994064916,1.57708029510077,34.8857957967292,23.071402366526254
0.65,0.1,cqmon,18.205314159589058,3.673244349453347,19.742065198647985,15.13324289155685,nemon,30.44852507894328,0.7920847386872086,30.90817749188475,21.855662322832064
0.75,0.1,cqmon,19.806356506018417,5.037154492790938,19.887815515929677,16.196986872606423,nemon,30.267086310627903,0.9138124472062386,30.86779708092413,21.219390834318457
0.85,0.1,cqmon,18.724062787263687,3.542464408738001,19.076680834618806,14.426051931756703,nemon,21.513391825042124,4.471735337107349,26.87674497236362,19.69973869658796
0.95,0.1,cqmon,18.32686002686082,4.301670910437475,19.12298185236144,14.852641822577157,nemon,31.20619158013829,0.023058292433654946,37.498763392972755,24.73824967678472
0.05,0.2,cqmon,19.582955921347498,4.245554091097516,20.18633171256608,15.85438308403266,nemon,32.64965847683443,3.215150927784861,33.55361926810861,22.664685974887306
0.15,0.2,cqmon,18.532680235497637,4.198772923754261,19.534641467360174,15.185208504267633,nemon,24.000867735272983,0.7429315286828653,27.570566016960047,20.190135769350487
0.25,0.2,cqmon,18.734641444914864,3.194448694072331,19.672435201510666,15.150375660909924,nemon,29.410035625067685,2.133125145102252,31.288496564373656,21.81422961616515
0.35,0.2,cqmon,18.936329756327968,3.431890826608903,21.766343671500362,15.865010198537856,nemon,31.123182452458337,2.534571835385842,35.039900126588,24.987442729724794
0.45,0.2,cqmon,17.67589151766637,4.531083166825925,19.256460584059074,15.247018229379552,nemon,30.535994019327813,0.5896384447578695,33.49304131432338,22.38139810253406
0.55,0.2,cqmon,18.89532477013417,3.1386347704114295,19.27985885929249,14.809660066249325,nemon,31.195590016412407,0.4200869452504817,32.4500631608391,23.183069218670088
0.65,0.2,cqmon,16.4947428400379,4.165973197305361,18.875118474234093,14.538565206035779,nemon,41.21227182879515,1.4545138100692547,41.48512432032652,20.341443514392676
0.75,0.2,cqmon,17.264225393613987,4.103842623124414,18.757802414444637,14.439785869674996,nemon,24.925155206200373,2.3100108618249835,30.352536363120688,21.75149884066649
0.85,0.2,cqmon,18.037515161466207,3.897466619199946,19.365910454524133,14.914494696027829,nemon,24.999619609259078,2.5769252712148165,35.01958120764585,23.804450170087975
0.95,0.2,cqmon,18.039580417900886,4.488210797164925,19.83986472213634,15.493410629570903,nemon,36.34498348800997,2.6374286964921274,37.55279521907443,22.968999553699703
0.05,0.3,cqmon,18.13340851250177,4.398244017054501,19.38976745238001,15.481651733307658,nemon,23.23451397332985,0.14205929762107772,25.11046540191246,18.34391495766097
0.15,0.3,cqmon,17.337245132775895,2.3024660448599144,19.685518961141316,14.763085038544286,nemon,27.914875825840344,0.9331062299881121,31.022112232598143,19.825625131222196
0.25,0.3,cqmon,18.437949291718315,3.7915511324239692,18.90638310759821,14.389033795399321,nemon,40.21856183155942,1.3539216544929937,40.21856183155942,25.622571291201506
