0.05,0.1,cqmon,13.998392181984702,0.26281158950537703,19.71696444918339,12.93284492826417,nemon,21.01981401934223,0.05698786685163279,41.289113247123026,23.7665326048382
0.15,0.1,cqmon,22.087219779968674,4.504034311258024,22.087219779968674,17.001159270615144,nemon,35.21511816514385,3.9073773207986675,44.8276967339901,28.552251965240885
0.25,0.1,cqmon,12.352975602689664,5.028000616912051,21.88105129880233,13.374566303144876,nemon,4.234432630851603,1.5853740297789025,34.31466636976385,14.505699816066135
0.35,0.1,cqmon,12.885642991623614,6.365575522565142,17.443761958439502,13.390860190858852,nemon,9.995125845534533,0.6439971567085571,26.23755708025605,14.683029519343735
0.45,0.1,cqmon,17.79700757008836,4.963299989002483,18.13957053083798,13.751316596057404,nemon,23.750179661087603,0.3044281605177585,28.3672380803827,20.698865945685146
0.55,0.1,cqmon,9.516005831427904,3.1673351901377162,16.400768743222457,11.340484180508176,nemon,12.786514952654791,1.288313365988507,23.984719946034375,14.85604148545047
0.65,0.1,cqmon,9.094325838411375,4.767384052831316,20.596185516950012,15.368062091296611,nemon,9.413992720464712,2.350881490700831,35.427903387455494,22.49376312707881
0.75,0.1,cqmon,12.340206880113858,4.0413421323270216,18.034721995420558,12.897322887324156,nemon,22.160455013808456,4.8108997175896855,34.48982121728133,20.302905137459224
0.85,0.1,cqmon,17.427986876445384,2.9504415183805683,18.66272770902806,13.39837018714931,nemon,32.295694458258595,1.7027895152111234,32.295694458258595,19.66025115249376
0.95,0.1,cqmon,15.757816925630397,3.7534165008481404,17.209910707799196,13.518517133062547,nemon,28.467169929160633,0.06702682538198496,29.967124414778805,18.685135329201643
0.05,0.2,cqmon,16.001474688222547,3.984498937665668,19.6553038336676,14.860751613581618,nemon,28.530597850742684,0.0941097750703149,35.34637334942907,24.07922477228687
0.15,0.2,cqmon,18.454664590394916,4.39225199610587,18.926832479877433,13.688524888122858,nemon,24.462764993278142,5.307579381205147,28.053835944763325,20.20529548180142
0.25,0.2,cqmon,16.93310320881388,3.2418600518663196,23.406893103455726,15.922040123017993,nemon,33.368084608479585,2.090620385225521,35.86920252673406,25.6757529609604
